Locality_Number,Outbreak_Years,Latitude,Longitude,Zone,Locality_Name,Recurrence_Level,Fjord_Position,Is_Persistent,Distance_to_Salmon_River_km,Nearest_Salmon_River,River_Zone,Salmon_Index,Trout_Score,Salmon_Distance_Category,Salmon_Pressure,Trout_Pressure
13021,5,62.98325,7.328083,Zone 2: Western (60-63°N),Gaustad,Occasional (3-5 years),Mid-Fjord,False,57.1,Rauma,Zone 3,90,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13032,6,59.609932,5.133867,Zone 1: Southern (58-60°N),Sølvøyane,Recurrent (6-8 years),Mid-Fjord,False,54.6,Etneelva,Zone 2,75,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
13035,9,60.089085,5.267967,Zone 2: Western (60-63°N),Sauaneset I,Persistent (9-10 years),Mid-Fjord,True,71.7,Etneelva,Zone 2,75,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
13036,6,60.071518,5.306383,Zone 2: Western (60-63°N),Gjengane,Recurrent (6-8 years),Mid-Fjord,False,68.8,Etneelva,Zone 2,75,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
13047,1,68.227684,14.805217,Zone 4: Northern (66-69°N),Våtvika,Sporadic (0-2 years),Inner Fjord,False,128.3,Saltdalselva,Zone 4,85,2,Far from Salmon River (>100km),High Salmon Pressure,Medium Sea Trout
13055,7,59.2983,5.713333,Zone 1: Southern (58-60°N),Langøyna Ø,Recurrent (6-8 years),Mid-Fjord,False,40.1,Etneelva,Zone 2,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
13057,2,60.17935,5.959917,Zone 2: Western (60-63°N),Teigland I,Sporadic (0-2 years),Mid-Fjord,False,52.8,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13058,2,60.207634,5.613817,Zone 2: Western (60-63°N),Fusavika,Sporadic (0-2 years),Mid-Fjord,False,61.6,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13084,0,63.892384,9.98315,Zone 3: Mid (63-66°N),Kjørem,Sporadic (0-2 years),Mid-Fjord,False,63.0,Stjørdalselva,Zone 3,90,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13119,1,70.23785,23.4112,Zone 5: Arctic (69-71°N),Hesten,Sporadic (0-2 years),Mid-Fjord,False,38.5,Altaelva,Zone 5,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13124,1,66.54477,13.4184,Zone 4: Northern (66-69°N),Storstrompan,Sporadic (0-2 years),Inner Fjord,False,37.7,Ranfjorden rivers,Zone 4,80,3,Close to Salmon River (20-50km),High Salmon Pressure,High Sea Trout
13125,5,66.80855,13.242333,Zone 4: Northern (66-69°N),Storvika,Occasional (3-5 years),Inner Fjord,False,65.9,Ranfjorden rivers,Zone 4,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
13139,4,67.76622,15.580983,Zone 4: Northern (66-69°N),Martnesvika,Occasional (3-5 years),Inner Fjord,False,74.7,Saltdalselva,Zone 4,85,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
13143,0,70.81695,27.563717,Zone 5: Arctic (69-71°N),Bondejorda,Sporadic (0-2 years),Mid-Fjord,False,72.8,Tana,Zone 5,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13196,3,60.3046,4.96645,Zone 2: Western (60-63°N),Syltøy,Occasional (3-5 years),Mid-Fjord,False,85.5,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13205,6,61.068382,4.713817,Zone 2: Western (60-63°N),Brattholmen,Recurrent (6-8 years),Mid-Fjord,False,69.1,Gaula (Sunnfjord),Zone 2,70,2,Moderate (50-100km),Moderate Salmon Pressure,Medium Sea Trout
13209,2,60.60407,5.076983,Zone 2: Western (60-63°N),Bognøy,Sporadic (0-2 years),Mid-Fjord,False,72.5,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13220,2,58.974716,5.93595,Zone 1: Southern (58-60°N),Kalhag,Sporadic (0-2 years),Mid-Fjord,False,66.8,Suldalslågen,Zone 2,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13221,5,59.183483,5.94915,Zone 1: Southern (58-60°N),Nautvik,Occasional (3-5 years),Mid-Fjord,False,47.2,Suldalslågen,Zone 2,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13222,6,59.21137,5.9532,Zone 1: Southern (58-60°N),Kunes,Recurrent (6-8 years),Mid-Fjord,False,44.1,Etneelva,Zone 2,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
13225,1,59.31335,6.2672,Zone 1: Southern (58-60°N),Kilaneset,Sporadic (0-2 years),Mid-Fjord,False,24.6,Suldalslågen,Zone 2,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13226,3,59.299816,6.322467,Zone 1: Southern (58-60°N),Vindsvik,Occasional (3-5 years),Mid-Fjord,False,24.5,Suldalslågen,Zone 2,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13227,4,60.247116,5.63475,Zone 2: Western (60-63°N),Altaneset,Occasional (3-5 years),Mid-Fjord,False,57.6,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13229,4,60.230865,5.6733,Zone 2: Western (60-63°N),Djupedalen,Occasional (3-5 years),Mid-Fjord,False,57.4,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13231,1,59.77755,5.8298,Zone 1: Southern (58-60°N),Høylandssund,Sporadic (0-2 years),Mid-Fjord,False,25.0,Etneelva,Zone 2,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
13234,3,60.19877,6.09685,Zone 2: Western (60-63°N),Kysnes,Occasional (3-5 years),Mid-Fjord,False,47.7,Vosso,Zone 2,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13235,1,60.127934,6.149933,Zone 2: Western (60-63°N),Hessvik,Sporadic (0-2 years),Mid-Fjord,False,54.4,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13236,7,61.067883,5.563833,Zone 2: Western (60-63°N),Indre Oppedal,Recurrent (6-8 years),Mid-Fjord,False,39.1,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
13241,4,61.909832,5.464267,Zone 2: Western (60-63°N),Endal Vest,Occasional (3-5 years),Mid-Fjord,False,51.2,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
13242,7,61.895683,5.6331,Zone 2: Western (60-63°N),Juvika B,Recurrent (6-8 years),Mid-Fjord,False,46.3,Jølstra,Zone 2,80,3,Close to Salmon River (20-50km),High Salmon Pressure,High Sea Trout
13243,3,62.195667,5.904417,Zone 2: Western (60-63°N),Sandvika,Occasional (3-5 years),Mid-Fjord,False,57.3,Stryneelva,Zone 2,65,2,Moderate (50-100km),Moderate Salmon Pressure,Medium Sea Trout
13246,3,62.2097,5.7849,Zone 2: Western (60-63°N),Voldnes,Occasional (3-5 years),Mid-Fjord,False,63.3,Stryneelva,Zone 2,65,2,Moderate (50-100km),Moderate Salmon Pressure,Medium Sea Trout
13249,3,62.33795,6.38165,Zone 2: Western (60-63°N),Sagelva,Occasional (3-5 years),Mid-Fjord,False,42.6,Norddalselva,Zone 3,60,1,Close to Salmon River (20-50km),Moderate Salmon Pressure,Low Sea Trout
13254,5,63.0603,7.594283,Zone 3: Mid (63-66°N),Aukan,Occasional (3-5 years),Mid-Fjord,False,58.8,Surna,Zone 3,80,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
13271,2,64.43353,10.678883,Zone 3: Mid (63-66°N),Almurden,Sporadic (0-2 years),Mid-Fjord,False,40.2,Namsen,Zone 4,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13284,9,66.11311,12.487683,Zone 4: Northern (66-69°N),Bollhaugen,Persistent (9-10 years),Inner Fjord,True,47.6,Vefsna,Zone 4,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13290,5,67.06885,14.076133,Zone 4: Northern (66-69°N),Stigvika,Occasional (3-5 years),Inner Fjord,False,36.7,Beiarvassdraget,Zone 4,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
13291,5,68.00382,13.182267,Zone 4: Northern (66-69°N),Soløya,Occasional (3-5 years),Inner Fjord,False,133.8,Beiarvassdraget,Zone 4,75,2,Far from Salmon River (>100km),High Salmon Pressure,Medium Sea Trout
13293,5,68.30537,14.949933,Zone 4: Northern (66-69°N),Molgavlen,Occasional (3-5 years),Inner Fjord,False,135.8,Saltdalselva,Zone 4,85,2,Far from Salmon River (>100km),High Salmon Pressure,Medium Sea Trout
13296,2,68.582535,14.941883,Zone 4: Northern (66-69°N),Sandnes Ø,Sporadic (0-2 years),Inner Fjord,False,151.0,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
13297,1,67.448814,15.487967,Zone 4: Northern (66-69°N),Kines,Sporadic (0-2 years),Inner Fjord,False,39.1,Saltdalselva,Zone 4,85,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
13305,5,69.36843,17.0281,Zone 5: Arctic (69-71°N),Barbogen,Occasional (3-5 years),Inner Fjord,False,71.4,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13306,5,68.69227,17.052233,Zone 4: Northern (66-69°N),Ystevika,Occasional (3-5 years),Inner Fjord,False,67.7,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13316,2,70.14951,22.416567,Zone 5: Arctic (69-71°N),Storvik,Sporadic (0-2 years),Mid-Fjord,False,40.8,Altaelva,Zone 5,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13317,3,70.30338,22.937983,Zone 5: Arctic (69-71°N),Lille Kvalfjord,Occasional (3-5 years),Mid-Fjord,False,46.1,Altaelva,Zone 5,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13337,0,70.81175,27.500334,Zone 5: Arctic (69-71°N),Hovdenakken,Sporadic (0-2 years),Mid-Fjord,False,73.1,Tana,Zone 5,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13339,4,59.74668,5.3424,Zone 1: Southern (58-60°N),Klungervikneset,Occasional (3-5 years),Mid-Fjord,False,45.7,Etneelva,Zone 2,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
13340,6,60.982216,4.875017,Zone 2: Western (60-63°N),Leiholmane,Recurrent (6-8 years),Mid-Fjord,False,68.1,Gaula (Sunnfjord),Zone 2,70,2,Moderate (50-100km),Moderate Salmon Pressure,Medium Sea Trout
13341,1,61.819984,4.940183,Zone 2: Western (60-63°N),Bakjestranda,Sporadic (0-2 years),Mid-Fjord,False,62.1,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
13345,2,60.23545,5.638267,Zone 2: Western (60-63°N),Oterstegdalen,Sporadic (0-2 years),Mid-Fjord,False,58.4,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13412,6,68.82935,14.776017,Zone 4: Northern (66-69°N),Dypeidet,Recurrent (6-8 years),Inner Fjord,False,150.8,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
13503,4,63.6106,9.050733,Zone 3: Mid (63-66°N),Heggvika,Occasional (3-5 years),Mid-Fjord,False,50.9,Orkla,Zone 3,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13518,1,69.695335,18.170267,Zone 5: Arctic (69-71°N),Angstauren,Sporadic (0-2 years),Mid-Fjord,False,78.6,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13522,0,66.29887,12.813833,Zone 4: Northern (66-69°N),Valvika,Sporadic (0-2 years),Inner Fjord,False,53.2,Ranfjorden rivers,Zone 4,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
13527,3,68.33945,15.0358,Zone 4: Northern (66-69°N),Finnkjerka,Occasional (3-5 years),Inner Fjord,False,139.1,Saltdalselva,Zone 4,85,2,Far from Salmon River (>100km),High Salmon Pressure,Medium Sea Trout
13530,4,68.903534,15.037333,Zone 4: Northern (66-69°N),Sjåneset,Occasional (3-5 years),Inner Fjord,False,139.2,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
13531,3,69.09098,17.514784,Zone 5: Arctic (69-71°N),Skogshavn,Occasional (3-5 years),Inner Fjord,False,40.6,Målselva,Zone 4,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13541,4,60.076267,5.466533,Zone 2: Western (60-63°N),Midtflua,Occasional (3-5 years),Mid-Fjord,False,63.9,Etneelva,Zone 2,75,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
13549,4,61.819534,5.247667,Zone 2: Western (60-63°N),Løypingneset,Occasional (3-5 years),Mid-Fjord,False,49.6,Jølstra,Zone 2,80,3,Close to Salmon River (20-50km),High Salmon Pressure,High Sea Trout
13550,7,61.8461,5.294933,Zone 2: Western (60-63°N),Marøy Nø,Recurrent (6-8 years),Mid-Fjord,False,50.1,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
13554,6,62.296516,7.123917,Zone 2: Western (60-63°N),Overåneset,Recurrent (6-8 years),Mid-Fjord,False,4.0,Norddalselva,Zone 3,60,1,Very Close to Salmon River (<20km),Moderate Salmon Pressure,Low Sea Trout
13562,2,59.87835,5.526917,Zone 1: Southern (58-60°N),Uføro,Sporadic (0-2 years),Mid-Fjord,False,44.7,Etneelva,Zone 2,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
13563,2,60.525784,5.357133,Zone 2: Western (60-63°N),Angelskår,Sporadic (0-2 years),Mid-Fjord,False,57.8,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13566,8,60.653732,5.4192,Zone 2: Western (60-63°N),Storskrebukti,Recurrent (6-8 years),Mid-Fjord,False,54.0,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13567,7,60.885334,5.4616,Zone 2: Western (60-63°N),"Knappen,Solheim",Recurrent (6-8 years),Mid-Fjord,False,60.2,Gaula (Sunnfjord),Zone 2,70,2,Moderate (50-100km),Moderate Salmon Pressure,Medium Sea Trout
13568,3,61.47627,5.285,Zone 2: Western (60-63°N),Storevik,Occasional (3-5 years),Mid-Fjord,False,28.8,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
13570,3,63.598217,9.116583,Zone 3: Mid (63-66°N),Ulværholmen,Occasional (3-5 years),Mid-Fjord,False,47.6,Orkla,Zone 3,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13572,2,63.53398,9.1469,Zone 3: Mid (63-66°N),Badstuvika,Sporadic (0-2 years),Mid-Fjord,False,41.8,Orkla,Zone 3,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13573,7,63.38117,9.164317,Zone 3: Mid (63-66°N),Kistvika,Recurrent (6-8 years),Mid-Fjord,False,33.1,Orkla,Zone 3,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13581,1,64.754814,11.246033,Zone 3: Mid (63-66°N),Ramstadholmen,Sporadic (0-2 years),Mid-Fjord,False,30.9,Namsen,Zone 4,100,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13592,5,67.95877,15.171667,Zone 4: Northern (66-69°N),Hammer,Occasional (3-5 years),Inner Fjord,False,96.3,Saltdalselva,Zone 4,85,2,Moderate (50-100km),High Salmon Pressure,Medium Sea Trout
13593,2,68.325264,15.2023,Zone 4: Northern (66-69°N),Storfjell,Sporadic (0-2 years),Inner Fjord,False,136.9,Saltdalselva,Zone 4,85,2,Far from Salmon River (>100km),High Salmon Pressure,Medium Sea Trout
13594,2,68.704384,15.014804,Zone 4: Northern (66-69°N),Trolløya Sv,Sporadic (0-2 years),Inner Fjord,False,144.2,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
13595,0,68.71447,15.034833,Zone 4: Northern (66-69°N),Kuneset,Sporadic (0-2 years),Inner Fjord,False,143.1,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
13597,1,68.85463,17.520884,Zone 4: Northern (66-69°N),Salangslia,Sporadic (0-2 years),Inner Fjord,False,42.5,Målselva,Zone 4,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13612,6,62.009968,5.331917,Zone 2: Western (60-63°N),Rundereimstranda,Recurrent (6-8 years),Mid-Fjord,False,64.3,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
13629,3,59.285484,5.631317,Zone 1: Southern (58-60°N),Munkholmen,Occasional (3-5 years),Mid-Fjord,False,44.0,Etneelva,Zone 2,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
13643,6,61.03512,5.33105,Zone 2: Western (60-63°N),HYesrtholm,Recurrent (6-8 years),Mid-Fjord,False,47.8,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
13644,3,60.5526,5.3853,Zone 2: Western (60-63°N),Tepstad,Occasional (3-5 years),Mid-Fjord,False,55.9,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13669,4,62.6461,7.101183,Zone 2: Western (60-63°N),Furneset,Occasional (3-5 years),Mid-Fjord,False,34.8,Rauma,Zone 3,90,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13677,7,63.33155,9.1231,Zone 3: Mid (63-66°N),Trøan/Bjørklibukta,Recurrent (6-8 years),Mid-Fjord,False,34.1,Orkla,Zone 3,95,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13691,0,69.9099,29.680717,Zone 5: Arctic (69-71°N),Oterfjorden,Sporadic (0-2 years),Mid-Fjord,False,25.7,Vestre Jakobselv,Zone 5,70,1,Close to Salmon River (20-50km),Moderate Salmon Pressure,Low Sea Trout
13699,5,60.742134,5.3432,Zone 2: Western (60-63°N),Leirvika,Occasional (3-5 years),Mid-Fjord,False,59.9,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13704,6,60.7125,5.403633,Zone 2: Western (60-63°N),Vikane,Recurrent (6-8 years),Mid-Fjord,False,55.9,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13706,1,61.580868,5.243233,Zone 2: Western (60-63°N),Seljeset,Sporadic (0-2 years),Mid-Fjord,False,35.9,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
13708,4,61.565266,5.31025,Zone 2: Western (60-63°N),Steinvik,Occasional (3-5 years),Mid-Fjord,False,31.9,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
13711,4,61.478584,5.375967,Zone 2: Western (60-63°N),Dyvika,Occasional (3-5 years),Mid-Fjord,False,24.3,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
13727,2,63.655285,9.156795,Zone 3: Mid (63-66°N),Svellungen,Sporadic (0-2 years),Mid-Fjord,False,51.0,Orkla,Zone 3,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13748,5,64.59852,11.266067,Zone 3: Mid (63-66°N),Saltkjelvika,Occasional (3-5 years),Mid-Fjord,False,15.7,Namsen,Zone 4,100,3,Very Close to Salmon River (<20km),Very High Salmon Pressure,High Sea Trout
13764,4,66.41282,12.956867,Zone 4: Northern (66-69°N),Kokvika,Occasional (3-5 years),Inner Fjord,False,48.4,Ranfjorden rivers,Zone 4,80,3,Close to Salmon River (20-50km),High Salmon Pressure,High Sea Trout
13765,5,66.46165,12.958033,Zone 4: Northern (66-69°N),Breiviken,Occasional (3-5 years),Inner Fjord,False,50.0,Ranfjorden rivers,Zone 4,80,3,Close to Salmon River (20-50km),High Salmon Pressure,High Sea Trout
13782,5,68.491585,15.2339,Zone 4: Northern (66-69°N),Helgeneshamn,Occasional (3-5 years),Inner Fjord,False,143.8,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
13783,0,68.89767,15.0063,Zone 4: Northern (66-69°N),Jurneset,Sporadic (0-2 years),Inner Fjord,False,140.6,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
13784,3,68.93615,15.022367,Zone 4: Northern (66-69°N),Høydalsvika,Occasional (3-5 years),Inner Fjord,False,139.5,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
13786,1,68.71255,15.11255,Zone 4: Northern (66-69°N),Pollneset,Sporadic (0-2 years),Inner Fjord,False,140.1,Målselva,Zone 4,95,3,Far from Salmon River (>100km),Very High Salmon Pressure,High Sea Trout
13792,0,69.4776,17.564167,Zone 5: Arctic (69-71°N),Kvalvika I,Sporadic (0-2 years),Inner Fjord,False,64.9,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13804,0,69.78657,18.650667,Zone 5: Arctic (69-71°N),Rogndalen,Sporadic (0-2 years),Mid-Fjord,False,87.9,Målselva,Zone 4,95,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13813,0,70.629166,27.123318,Zone 5: Arctic (69-71°N),Kvitelv,Sporadic (0-2 years),Mid-Fjord,False,62.6,Tana,Zone 5,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13831,1,60.518333,5.3811,Zone 2: Western (60-63°N),Kvamme,Sporadic (0-2 years),Mid-Fjord,False,56.6,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13837,7,61.902954,5.207967,Zone 2: Western (60-63°N),Verpeide,Recurrent (6-8 years),Mid-Fjord,False,57.9,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
13838,3,61.356335,5.284667,Zone 2: Western (60-63°N),Hegnes,Occasional (3-5 years),Mid-Fjord,False,28.0,Gaula (Sunnfjord),Zone 2,70,2,Close to Salmon River (20-50km),Moderate Salmon Pressure,Medium Sea Trout
13841,7,61.910183,5.29085,Zone 2: Western (60-63°N),Brunsvik,Recurrent (6-8 years),Mid-Fjord,False,55.9,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
13845,5,62.141216,5.32675,Zone 2: Western (60-63°N),Beitveit,Occasional (3-5 years),Mid-Fjord,False,77.6,Jølstra,Zone 2,80,3,Moderate (50-100km),High Salmon Pressure,High Sea Trout
13852,5,62.6275,7.192817,Zone 2: Western (60-63°N),Gjermundnes,Occasional (3-5 years),Mid-Fjord,False,29.7,Rauma,Zone 3,90,3,Close to Salmon River (20-50km),Very High Salmon Pressure,High Sea Trout
13865,1,69.76477,30.41225,Zone 5: Arctic (69-71°N),Spergittklubben,Sporadic (0-2 years),Mid-Fjord,False,56.7,Vestre Jakobselv,Zone 5,70,1,Moderate (50-100km),Moderate Salmon Pressure,Low Sea Trout
13867,4,59.65798,5.533667,Zone 1: Southern (58-60°N),Raunevågen,Occasional (3-5 years),Mid-Fjord,False,32.6,Etneelva,Zone 2,75,2,Close to Salmon River (20-50km),High Salmon Pressure,Medium Sea Trout
13870,3,60.563435,5.353017,Zone 2: Western (60-63°N),Eikebærånæ,Occasional (3-5 years),Mid-Fjord,False,57.5,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13872,3,60.86295,5.3474,Zone 2: Western (60-63°N),Bergsvik,Occasional (3-5 years),Mid-Fjord,False,64.5,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
13873,3,60.863083,5.364017,Zone 2: Western (60-63°N),Barlingebotten,Occasional (3-5 years),Mid-Fjord,False,63.7,Vosso,Zone 2,100,3,Moderate (50-100km),Very High Salmon Pressure,High Sea Trout
