Locality_Number,Outbreak_Years,Latitude,Longitude,Zone,Locality_Name,Recurrence_Level,Fjord_Position,Is_Persistent,Distance_to_Port_km,Nearest_Port,Port_Size,Port_Traffic,Distance_to_Lane_km,Nearest_Lane,Lane_Traffic,Vessel_Score,Port_Distance_Category,Lane_Distance_Category,Vessel_Traffic_Level
36337,6,66.35017,12.469267,Zone 4: Northern (66-69°N),Vardskjæret S,Recurrent (6-8 years),Inner Fjord,False,39.5,Sandnessjøen,small,25,111.6,Trondheim-Bodø,80,1.7,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
36417,0,70.75667,23.4353,Zone 5: Arctic (69-71°N),Borvika,Sporadic (0-2 years),Mid-Fjord,False,11.6,Hammerfest,medium,45,103.2,Tromsø-Hammerfest,60,4.4,Very Close to Port (<20km),Far from Lane (>60km),Low Vessel Traffic
36457,2,65.20317,11.569,Zone 3: Mid (63-66°N),Kvingra,Sporadic (0-2 years),Mid-Fjord,False,44.3,Brønnøysund,small,30,42.1,Trondheim-Bodø,80,2.3,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
36497,0,68.47665,16.09135,Zone 4: Northern (66-69°N),Lille Djupfest,Sporadic (0-2 years),Inner Fjord,False,37.6,Sortland,small,25,25.1,Bodø-Tromsø,75,3.2,Close to Port (20-50km),Near Lane (10-30km),Low Vessel Traffic
36517,6,66.5896,12.84965,Zone 4: Northern (66-69°N),Selsøyvær,Recurrent (6-8 years),Inner Fjord,False,64.5,Mo i Rana,small,30,139.7,Trondheim-Bodø,80,1.1,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
36617,2,64.953316,11.195717,Zone 3: Mid (63-66°N),Harbakholmen,Sporadic (0-2 years),Mid-Fjord,False,52.6,Namsos,small,25,71.7,Trondheim-Bodø,80,1.6,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
36717,5,69.468414,17.606182,Zone 5: Arctic (69-71°N),Vindhammarneset,Occasional (3-5 years),Inner Fjord,False,56.4,Tromsø,major,85,119.3,Bodø-Tromsø,75,1.3,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
36737,3,67.4421,14.71295,Zone 4: Northern (66-69°N),Hallsteinhamn I,Occasional (3-5 years),Inner Fjord,False,20.8,Bodø,major,80,139.9,Bodø-Tromsø,75,2.6,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
36757,1,69.936714,19.832184,Zone 5: Arctic (69-71°N),Lubben,Sporadic (0-2 years),Mid-Fjord,False,49.4,Tromsø,major,85,62.5,Tromsø-Hammerfest,60,1.8,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
36778,6,66.16405,12.400767,Zone 4: Northern (66-69°N),Havstein Sør,Recurrent (6-8 years),Inner Fjord,False,20.4,Sandnessjøen,small,25,90.8,Trondheim-Bodø,80,2.9,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
36797,1,69.986916,19.931633,Zone 5: Arctic (69-71°N),Korsnes,Sporadic (0-2 years),Mid-Fjord,False,56.2,Tromsø,major,85,57.0,Tromsø-Hammerfest,60,1.7,Moderate (50-100km),Moderate (30-60km),Minimal Vessel Traffic
36817,4,67.38345,14.381967,Zone 4: Northern (66-69°N),Kariskjæret,Occasional (3-5 years),Inner Fjord,False,9.3,Bodø,major,80,153.7,Bodø-Tromsø,75,5.2,Very Close to Port (<20km),Far from Lane (>60km),Medium Vessel Traffic
36877,1,63.819683,8.408817,Zone 3: Mid (63-66°N),Munkskjæra,Sporadic (0-2 years),Mid-Fjord,False,87.7,Kristiansund,medium,60,97.1,Ålesund-Trondheim,85,1.1,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
36917,4,64.21093,10.115183,Zone 3: Mid (63-66°N),Drevflesa,Occasional (3-5 years),Mid-Fjord,False,71.5,Steinkjer,small,30,167.0,Ålesund-Trondheim,85,1.0,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
36937,2,69.15137,16.906532,Zone 5: Arctic (69-71°N),Hallvardsøya,Sporadic (0-2 years),Inner Fjord,False,42.4,Harstad,medium,50,78.7,Bodø-Tromsø,75,1.8,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
37057,3,68.90805,17.407818,Zone 4: Northern (66-69°N),Mjøsund Vest,Occasional (3-5 years),Inner Fjord,False,38.5,Harstad,medium,50,58.6,Bodø-Tromsø,75,2.1,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
37077,0,65.19105,12.6723,Zone 3: Mid (63-66°N),Oksbåsen,Sporadic (0-2 years),Mid-Fjord,False,40.9,Brønnøysund,small,30,21.8,Trondheim-Bodø,80,3.4,Close to Port (20-50km),Near Lane (10-30km),Low Vessel Traffic
37177,1,64.769165,10.62895,Zone 3: Mid (63-66°N),Djuptaren,Sporadic (0-2 years),Mid-Fjord,False,51.3,Namsos,small,25,105.6,Trondheim-Bodø,80,1.4,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
37197,5,63.770084,8.476033,Zone 3: Mid (63-66°N),Ruggstein,Occasional (3-5 years),Mid-Fjord,False,84.1,Kristiansund,medium,60,91.8,Ålesund-Trondheim,85,1.1,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
37217,6,68.92503,16.3452,Zone 4: Northern (66-69°N),Dale,Recurrent (6-8 years),Inner Fjord,False,15.3,Harstad,medium,50,54.9,Bodø-Tromsø,75,4.0,Very Close to Port (<20km),Moderate (30-60km),Low Vessel Traffic
37237,2,70.64533,22.694317,Zone 5: Arctic (69-71°N),Børfjord,Sporadic (0-2 years),Mid-Fjord,False,37.7,Hammerfest,medium,45,74.8,Tromsø-Hammerfest,60,2.0,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
37297,1,70.08445,20.090366,Zone 5: Arctic (69-71°N),Larstangen,Sporadic (0-2 years),Mid-Fjord,False,68.4,Tromsø,major,85,48.4,Tromsø-Hammerfest,60,1.7,Moderate (50-100km),Moderate (30-60km),Minimal Vessel Traffic
37357,2,69.57837,17.994267,Zone 5: Arctic (69-71°N),Brensholmen,Sporadic (0-2 years),Inner Fjord,False,39.2,Tromsø,major,85,136.1,Bodø-Tromsø,75,1.6,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
37557,1,70.24665,22.887466,Zone 5: Arctic (69-71°N),Davatluft,Sporadic (0-2 years),Mid-Fjord,False,41.7,Alta,small,30,59.1,Tromsø-Hammerfest,60,2.0,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
37717,3,63.592167,9.339833,Zone 3: Mid (63-66°N),Vassgåsholmen,Occasional (3-5 years),Mid-Fjord,False,57.0,Trondheim,major,95,88.6,Ålesund-Trondheim,85,1.4,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
37797,1,62.379417,6.889783,Zone 2: Western (60-63°N),Skjortneset II,Sporadic (0-2 years),Mid-Fjord,False,38.1,Ålesund,major,85,96.3,Ålesund-Trondheim,85,1.8,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
37857,2,65.93428,12.071567,Zone 3: Mid (63-66°N),Seiskjæret,Sporadic (0-2 years),Mid-Fjord,False,25.1,Sandnessjøen,small,25,66.9,Trondheim-Bodø,80,2.7,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
38037,0,65.5826,12.4032,Zone 3: Mid (63-66°N),Andalsvågen I,Sporadic (0-2 years),Mid-Fjord,False,13.2,Brønnøysund,small,30,25.9,Trondheim-Bodø,80,5.4,Very Close to Port (<20km),Near Lane (10-30km),Medium Vessel Traffic
38057,0,65.68491,12.3393,Zone 3: Mid (63-66°N),Hamnsundet I,Sporadic (0-2 years),Mid-Fjord,False,21.6,Brønnøysund,small,30,37.4,Trondheim-Bodø,80,3.5,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
38217,2,61.01673,4.950517,Zone 2: Western (60-63°N),Hardbakkeneset,Sporadic (0-2 years),Mid-Fjord,False,65.1,Florø,medium,45,64.6,Bergen-Ålesund,90,1.5,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
38277,2,64.35658,10.424967,Zone 3: Mid (63-66°N),Nordre Skokkeløy,Sporadic (0-2 years),Mid-Fjord,False,54.2,Namsos,small,25,145.1,Trondheim-Bodø,80,1.2,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
38297,2,66.03118,12.02305,Zone 4: Northern (66-69°N),Sør Gåsvær,Sporadic (0-2 years),Inner Fjord,False,26.4,Sandnessjøen,small,25,77.9,Trondheim-Bodø,80,2.5,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
38517,5,66.47767,12.7355,Zone 4: Northern (66-69°N),Måvær,Occasional (3-5 years),Inner Fjord,False,53.6,Sandnessjøen,small,25,126.7,Trondheim-Bodø,80,1.3,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
38577,4,61.14635,5.08115,Zone 2: Western (60-63°N),Skreda,Occasional (3-5 years),Mid-Fjord,False,50.7,Florø,medium,45,49.3,Bergen-Ålesund,90,2.0,Moderate (50-100km),Moderate (30-60km),Low Vessel Traffic
38697,4,63.980415,9.865033,Zone 3: Mid (63-66°N),Takflua,Occasional (3-5 years),Mid-Fjord,False,69.9,Trondheim,major,95,138.9,Ålesund-Trondheim,85,1.1,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
38757,3,68.61298,14.34655,Zone 4: Northern (66-69°N),Gaukværøy,Occasional (3-5 years),Inner Fjord,False,26.7,Stokmarknes,small,30,97.9,Bodø-Tromsø,75,2.3,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
38777,3,63.647266,8.699267,Zone 3: Mid (63-66°N),Hallarvik,Occasional (3-5 years),Mid-Fjord,False,78.9,Kristiansund,medium,60,80.3,Ålesund-Trondheim,85,1.2,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
38797,3,63.852734,8.591083,Zone 3: Mid (63-66°N),Oløya N,Occasional (3-5 years),Mid-Fjord,False,94.9,Kristiansund,medium,60,101.7,Ålesund-Trondheim,85,1.0,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
38817,1,65.47945,12.176217,Zone 3: Mid (63-66°N),Skjåvikodden I,Sporadic (0-2 years),Mid-Fjord,False,2.5,Brønnøysund,small,30,17.8,Trondheim-Bodø,80,16.9,Very Close to Port (<20km),Near Lane (10-30km),High Vessel Traffic
38857,3,71.017784,25.38915,Zone 5: Arctic (69-71°N),Vannfjorden,Occasional (3-5 years),Mid-Fjord,False,22.3,Honningsvåg,small,20,106.1,Hammerfest-Kirkenes,50,2.6,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
38877,2,70.80725,25.81915,Zone 5: Arctic (69-71°N),Jernøya,Sporadic (0-2 years),Mid-Fjord,False,22.5,Honningsvåg,small,20,77.9,Hammerfest-Kirkenes,50,2.8,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
38957,1,59.194965,5.478617,Zone 1: Southern (58-60°N),Låderskjera,Sporadic (0-2 years),Mid-Fjord,False,25.0,Haugesund,medium,65,50.7,Stavanger-Bergen,100,2.9,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
38997,3,63.664566,8.428517,Zone 3: Mid (63-66°N),Ilsøya 2,Occasional (3-5 years),Mid-Fjord,False,72.7,Kristiansund,medium,60,79.9,Ålesund-Trondheim,85,1.3,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
39197,3,60.992134,4.697483,Zone 2: Western (60-63°N),Kverhelleskjeret,Occasional (3-5 years),Mid-Fjord,False,69.7,Florø,medium,45,76.2,Bergen-Ålesund,90,1.4,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
39217,0,63.421917,8.207483,Zone 3: Mid (63-66°N),Hårkallbåen,Sporadic (0-2 years),Mid-Fjord,False,44.0,Kristiansund,medium,60,52.8,Ålesund-Trondheim,85,2.0,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
39237,0,61.4837,5.137283,Zone 2: Western (60-63°N),Sandkvia,Sporadic (0-2 years),Mid-Fjord,False,14.9,Florø,medium,45,32.9,Bergen-Ålesund,90,4.6,Very Close to Port (<20km),Moderate (30-60km),Low Vessel Traffic
39377,0,61.916332,5.06495,Zone 2: Western (60-63°N),Husevågøy,Sporadic (0-2 years),Mid-Fjord,False,2.6,Måløy,medium,40,63.4,Bergen-Ålesund,90,14.7,Very Close to Port (<20km),Far from Lane (>60km),High Vessel Traffic
39437,2,61.707684,4.911383,Zone 2: Western (60-63°N),Hovden,Sporadic (0-2 years),Mid-Fjord,False,12.9,Florø,medium,45,53.0,Bergen-Ålesund,90,4.5,Very Close to Port (<20km),Moderate (30-60km),Low Vessel Traffic
39477,2,61.872215,5.953667,Zone 2: Western (60-63°N),Hundvika Aust,Sporadic (0-2 years),Mid-Fjord,False,45.0,Måløy,medium,40,48.3,Bergen-Ålesund,90,2.1,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
39537,2,64.683815,11.36595,Zone 3: Mid (63-66°N),Gyltneset,Sporadic (0-2 years),Mid-Fjord,False,21.5,Namsos,small,25,88.8,Trondheim-Bodø,80,2.8,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
39577,5,62.015816,5.2099,Zone 2: Western (60-63°N),Silda,Occasional (3-5 years),Mid-Fjord,False,14.1,Måløy,medium,40,69.2,Bergen-Ålesund,90,4.0,Very Close to Port (<20km),Far from Lane (>60km),Low Vessel Traffic
39597,0,65.25203,11.5664,Zone 3: Mid (63-66°N),Gåsflestaren,Sporadic (0-2 years),Mid-Fjord,False,40.4,Brønnøysund,small,30,40.4,Trondheim-Bodø,80,2.4,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
39617,2,63.416634,7.79165,Zone 3: Mid (63-66°N),Svanøya,Sporadic (0-2 years),Mid-Fjord,False,35.6,Kristiansund,medium,60,58.0,Ålesund-Trondheim,85,2.2,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
39657,3,61.80602,5.0683,Zone 2: Western (60-63°N),Skipperdalsneset,Occasional (3-5 years),Mid-Fjord,False,10.6,Måløy,medium,40,53.7,Bergen-Ålesund,90,5.2,Very Close to Port (<20km),Moderate (30-60km),Medium Vessel Traffic
39777,2,68.50135,14.585667,Zone 4: Northern (66-69°N),Ytre Hadseløya,Sporadic (0-2 years),Inner Fjord,False,20.2,Stokmarknes,small,30,86.8,Bodø-Tromsø,75,2.9,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
39917,2,61.79855,5.131133,Zone 2: Western (60-63°N),Fureneset,Sporadic (0-2 years),Mid-Fjord,False,11.4,Måløy,medium,40,50.9,Bergen-Ålesund,90,5.0,Very Close to Port (<20km),Moderate (30-60km),Medium Vessel Traffic
39937,2,62.77625,6.78015,Zone 2: Western (60-63°N),Orholmen,Sporadic (0-2 years),Mid-Fjord,False,23.1,Molde,medium,55,79.8,Ålesund-Trondheim,85,2.7,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
39957,4,63.873585,8.4714,Zone 3: Mid (63-66°N),Flatøyan,Occasional (3-5 years),Mid-Fjord,False,94.4,Kristiansund,medium,60,103.3,Ålesund-Trondheim,85,1.0,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
39997,1,67.42153,14.031683,Zone 4: Northern (66-69°N),Helligvær Ø,Sporadic (0-2 years),Inner Fjord,False,20.8,Bodø,major,80,160.2,Bodø-Tromsø,75,2.6,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
40017,5,70.51192,23.751883,Zone 5: Arctic (69-71°N),Stangnes,Occasional (3-5 years),Mid-Fjord,False,21.1,Hammerfest,medium,45,98.9,Tromsø-Hammerfest,60,2.8,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
40037,3,59.344616,5.8946,Zone 1: Southern (58-60°N),Smedholmen,Occasional (3-5 years),Mid-Fjord,False,34.4,Haugesund,medium,65,40.7,Stavanger-Bergen,100,2.6,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
40117,2,65.161736,11.968417,Zone 3: Mid (63-66°N),Otervika,Sporadic (0-2 years),Mid-Fjord,False,39.2,Brønnøysund,small,30,29.1,Trondheim-Bodø,80,2.9,Close to Port (20-50km),Near Lane (10-30km),Low Vessel Traffic
40118,3,68.92783,15.42875,Zone 4: Northern (66-69°N),Svindalen I,Occasional (3-5 years),Inner Fjord,False,25.4,Sortland,small,25,74.2,Bodø-Tromsø,75,2.6,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
40137,3,63.937283,9.780317,Zone 3: Mid (63-66°N),Lønngrunnen,Occasional (3-5 years),Mid-Fjord,False,67.3,Trondheim,major,95,132.5,Ålesund-Trondheim,85,1.1,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
40217,2,69.875916,18.249,Zone 5: Arctic (69-71°N),Fellesholmen,Sporadic (0-2 years),Mid-Fjord,False,42.3,Tromsø,major,85,122.2,Tromsø-Hammerfest,60,1.6,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
40297,1,61.506382,5.05,Zone 2: Western (60-63°N),Gnarnesvika,Sporadic (0-2 years),Mid-Fjord,False,10.8,Florø,medium,45,37.8,Bergen-Ålesund,90,5.5,Very Close to Port (<20km),Moderate (30-60km),Medium Vessel Traffic
40357,0,70.721535,23.340933,Zone 5: Arctic (69-71°N),Nordnesbukta,Sporadic (0-2 years),Mid-Fjord,False,13.5,Hammerfest,medium,45,98.0,Tromsø-Hammerfest,60,4.0,Very Close to Port (<20km),Far from Lane (>60km),Low Vessel Traffic
40377,0,65.21104,12.250167,Zone 3: Mid (63-66°N),Klampvika N,Sporadic (0-2 years),Mid-Fjord,False,32.3,Brønnøysund,small,30,17.0,Trondheim-Bodø,80,4.3,Close to Port (20-50km),Near Lane (10-30km),Low Vessel Traffic
45000,1,70.01877,22.020733,Zone 5: Arctic (69-71°N),Svartberget,Sporadic (0-2 years),Mid-Fjord,False,50.7,Alta,small,30,29.4,Tromsø-Hammerfest,60,2.6,Moderate (50-100km),Near Lane (10-30km),Low Vessel Traffic
45002,6,66.57847,12.691067,Zone 4: Northern (66-69°N),Korsvika,Recurrent (6-8 years),Inner Fjord,False,64.6,Sandnessjøen,small,25,137.6,Trondheim-Bodø,80,1.1,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
45003,1,65.7725,12.245217,Zone 3: Mid (63-66°N),Ystøya,Sporadic (0-2 years),Mid-Fjord,False,30.1,Sandnessjøen,small,25,47.6,Trondheim-Bodø,80,2.6,Close to Port (20-50km),Moderate (30-60km),Low Vessel Traffic
45004,2,67.66928,15.198867,Zone 4: Northern (66-69°N),Mulen,Sporadic (0-2 years),Inner Fjord,False,53.5,Bodø,major,80,107.2,Bodø-Tromsø,75,1.4,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
45005,1,70.580536,23.6761,Zone 5: Arctic (69-71°N),Grøtnes N,Sporadic (0-2 years),Mid-Fjord,False,13.4,Hammerfest,medium,45,99.6,Tromsø-Hammerfest,60,4.0,Very Close to Port (<20km),Far from Lane (>60km),Low Vessel Traffic
45010,0,68.63108,15.269267,Zone 4: Northern (66-69°N),Holand,Sporadic (0-2 years),Inner Fjord,False,9.3,Sortland,small,25,61.8,Bodø-Tromsø,75,5.7,Very Close to Port (<20km),Far from Lane (>60km),Medium Vessel Traffic
45013,1,65.3103,12.326,Zone 3: Mid (63-66°N),Sandskjæret,Sporadic (0-2 years),Mid-Fjord,False,21.9,Brønnøysund,small,30,5.6,Trondheim-Bodø,80,9.8,Close to Port (20-50km),On Shipping Lane (<10km),Medium Vessel Traffic
45014,1,67.75228,15.239067,Zone 4: Northern (66-69°N),Nordfoldleira I,Sporadic (0-2 years),Inner Fjord,False,56.7,Svolvær,medium,45,98.8,Bodø-Tromsø,75,1.4,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
45017,1,70.87483,24.616966,Zone 5: Arctic (69-71°N),Bakfjorden,Sporadic (0-2 years),Mid-Fjord,False,38.9,Hammerfest,medium,45,112.1,Hammerfest-Kirkenes,50,1.7,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
45018,1,62.73923,6.768683,Zone 2: Western (60-63°N),Ny-Hellaren,Sporadic (0-2 years),Mid-Fjord,False,22.5,Molde,medium,55,81.5,Ålesund-Trondheim,85,2.7,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
45023,1,66.32025,13.055833,Zone 4: Northern (66-69°N),Varpet,Sporadic (0-2 years),Inner Fjord,False,41.2,Sandnessjøen,small,25,112.3,Trondheim-Bodø,80,1.6,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
45025,3,70.54208,23.241882,Zone 5: Arctic (69-71°N),Vegglandet,Occasional (3-5 years),Mid-Fjord,False,24.5,Hammerfest,medium,45,83.4,Tromsø-Hammerfest,60,2.6,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
45028,0,67.14267,14.27865,Zone 4: Northern (66-69°N),Mulnesodden S,Sporadic (0-2 years),Inner Fjord,False,18.3,Bodø,major,80,178.0,Bodø-Tromsø,75,2.9,Very Close to Port (<20km),Far from Lane (>60km),Low Vessel Traffic
45029,2,66.24312,12.29375,Zone 4: Northern (66-69°N),Ramnøya N,Sporadic (0-2 years),Inner Fjord,False,30.4,Sandnessjøen,small,25,99.7,Trondheim-Bodø,80,2.1,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
45032,0,64.972984,11.443517,Zone 3: Mid (63-66°N),Ytterflesa,Sporadic (0-2 years),Mid-Fjord,False,52.8,Namsos,small,25,61.5,Trondheim-Bodø,80,1.7,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
45037,0,67.174965,14.2901,Zone 4: Northern (66-69°N),Kjølvika I,Sporadic (0-2 years),Inner Fjord,False,14.7,Bodø,major,80,174.7,Bodø-Tromsø,75,3.5,Very Close to Port (<20km),Far from Lane (>60km),Low Vessel Traffic
45038,0,59.308735,6.165483,Zone 1: Southern (58-60°N),Hundaneset,Sporadic (0-2 years),Mid-Fjord,False,50.3,Haugesund,medium,65,53.6,Stavanger-Bergen,100,1.9,Moderate (50-100km),Moderate (30-60km),Minimal Vessel Traffic
45044,1,66.53785,13.325183,Zone 4: Northern (66-69°N),Linesvika,Sporadic (0-2 years),Inner Fjord,False,43.6,Mo i Rana,small,30,139.0,Trondheim-Bodø,80,1.5,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
45046,2,64.80155,11.633783,Zone 3: Mid (63-66°N),Stasøya,Sporadic (0-2 years),Mid-Fjord,False,34.2,Namsos,small,25,71.0,Trondheim-Bodø,80,2.1,Close to Port (20-50km),Far from Lane (>60km),Low Vessel Traffic
45049,1,68.160866,16.333282,Zone 4: Northern (66-69°N),Bergkråa,Sporadic (0-2 years),Inner Fjord,False,71.3,Sortland,small,25,35.6,Bodø-Tromsø,75,2.1,Moderate (50-100km),Moderate (30-60km),Low Vessel Traffic
45050,0,65.834015,12.553983,Zone 3: Mid (63-66°N),Skarvhammaren,Sporadic (0-2 years),Mid-Fjord,False,18.6,Sandnessjøen,small,25,54.4,Trondheim-Bodø,80,3.5,Very Close to Port (<20km),Moderate (30-60km),Low Vessel Traffic
45058,2,62.319283,6.978617,Zone 2: Western (60-63°N),Urdaneset,Sporadic (0-2 years),Mid-Fjord,False,43.9,Molde,medium,55,97.7,Ålesund-Trondheim,85,1.6,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
45060,1,68.4208,16.783583,Zone 4: Northern (66-69°N),Pundsvik I,Sporadic (0-2 years),Inner Fjord,False,43.8,Harstad,medium,50,4.7,Bodø-Tromsø,75,9.9,Close to Port (20-50km),On Shipping Lane (<10km),Medium Vessel Traffic
45066,0,60.249382,6.05955,Zone 2: Western (60-63°N),Lingaholmane,Sporadic (0-2 years),Mid-Fjord,False,45.2,Bergen,major,100,73.7,Stavanger-Bergen,100,1.8,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
45068,0,68.07142,13.469983,Zone 4: Northern (66-69°N),Grænholmen,Sporadic (0-2 years),Inner Fjord,False,49.1,Svolvær,medium,45,140.1,Bodø-Tromsø,75,1.4,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
45070,0,70.8911,25.01295,Zone 5: Arctic (69-71°N),Kristianneset,Sporadic (0-2 years),Mid-Fjord,False,38.0,Honningsvåg,small,20,103.0,Hammerfest-Kirkenes,50,1.8,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
45072,0,61.911667,5.092217,Zone 2: Western (60-63°N),Bleket,Sporadic (0-2 years),Mid-Fjord,False,1.4,Måløy,medium,40,62.1,Bergen-Ålesund,90,21.6,Very Close to Port (<20km),Far from Lane (>60km),High Vessel Traffic
45077,3,67.98025,15.5878,Zone 4: Northern (66-69°N),Ørnhaugneset,Occasional (3-5 years),Inner Fjord,False,47.9,Svolvær,medium,45,69.8,Bodø-Tromsø,75,1.7,Close to Port (20-50km),Far from Lane (>60km),Minimal Vessel Traffic
45078,3,61.620335,5.271967,Zone 2: Western (60-63°N),Almbakkevika,Occasional (3-5 years),Mid-Fjord,False,14.6,Florø,medium,45,31.7,Bergen-Ålesund,90,4.7,Very Close to Port (<20km),Moderate (30-60km),Low Vessel Traffic
45080,2,66.581764,13.206917,Zone 4: Northern (66-69°N),Hestvik,Sporadic (0-2 years),Inner Fjord,False,50.7,Mo i Rana,small,30,142.2,Trondheim-Bodø,80,1.3,Moderate (50-100km),Far from Lane (>60km),Minimal Vessel Traffic
45081,2,66.06672,12.252833,Zone 4: Northern (66-69°N),Langøya,Sporadic (0-2 years),Inner Fjord,False,17.4,Sandnessjøen,small,25,80.2,Trondheim-Bodø,80,3.3,Very Close to Port (<20km),Far from Lane (>60km),Low Vessel Traffic
